article_id,x,y
269201,-6.071779,1.2025946
97437,-1.5142323,6.899349
301459,-2.2513373,-1.6861305
311348,-2.3516622,1.1559685
186157,-1.4508996,7.2031684
187670,-3.8276105,5.039268
73895,5.670013,-4.5990725
58860,-2.6128507,-1.3695588
156498,0.68555695,-4.4714975
282976,2.3274467,-3.3212476
42267,1.6487814,1.259799
78761,5.7584863,3.0294995
20472,-3.490574,-1.7234982
60184,6.9137874,0.04339783
65214,-2.4788868,-8.069367
327332,-5.3306637,3.2600992
257283,-4.398316,4.763818
257421,-1.3681825,6.585258
257431,1.8985397,1.8865083
257611,2.9312968,0.38303092
257748,-1.3164445,2.8510582
260365,-1.0539972,-0.39384627
260375,0.05336135,-2.1990829
260487,-1.1054157,-2.8118744
73489,-2.0160341,-4.346314
65216,-2.2195208,-6.15689
150583,0.091301225,-6.0387464
318894,-0.8198742,-4.2981772
348468,1.4121199,-1.1398861
357561,0.6482422,-4.808492
278149,2.6798334,-2.5187485
330646,-6.009427,4.720491
286660,3.5288458,2.8082743
276943,-4.650573,6.493281
250430,-1.0066565,5.4812236
325326,0.67382026,4.0415573
59109,-6.7797685,0.29116324
198340,-2.008137,3.9888883
13564,-3.3419147,1.9832728
156341,0.35531136,-7.601643
64379,2.4253314,-6.192328
315464,-0.30409396,-2.5141342
13622,-1.6815672,-2.1023371
79460,3.5023255,2.3131068
95908,3.3627677,0.8859052
303270,-0.16186395,2.4143577
99177,31.651424,13.744877
360481,-6.5258856,6.1698985
361435,-3.0076733,1.9504575
241973,-4.372051,5.166513
39204,7.5796404,-1.3925683
63626,4.580692,-5.1152034
74892,0.72567284,-0.92912936
253766,-6.9714413,-0.5582316
312653,-3.4085238,4.999423
122789,-3.9521043,1.8183753
122995,-5.151523,6.2665095
123248,-2.2925916,2.3413544
124146,-3.741799,6.3142624
124593,-3.7934678,5.911901
74823,-1.3225924,-5.5035696
192063,-0.36981472,2.3522222
28610,-4.2798133,4.7768087
32609,0.454024,2.714442
328534,-0.98372716,0.19922872
328548,-3.0243154,0.8385151
328565,-0.9051092,1.7210006
328609,1.9711486,-2.1241457
328610,-0.31249946,-1.4896389
54502,-1.1957024,-3.2561648
100870,3.9251707,-7.467303
177849,-0.5896654,-0.025871862
256804,-4.793445,8.883235
193924,-5.365743,2.184189
291473,-3.542962,2.9063838
339614,-4.931156,5.579857
93996,2.7623687,3.7347934
94100,-1.9308838,3.2069345
284921,-3.4596014,0.98173195
285253,0.028397,-1.8755498
341289,-3.1480765,2.4728572
60214,6.1759396,-1.2759585
279232,-1.2248874,-3.302312
166997,1.5815067,-1.1880087
2008,-7.270342,2.8653107
270956,-2.0514328,4.065675
128929,-4.694656,2.052214
293067,-4.9401813,6.5279036
127483,2.3443556,-1.2170309
154702,0.53649694,-7.9835186
273024,-2.9854755,-1.5090227
87755,4.467995,0.6381079
235596,-1.8288867,-1.9281676
255017,-5.266904,-2.5407712
8845,-7.8592453,3.8692334
230892,3.8959606,-4.41626
231920,2.0226896,-3.8986306
300088,-5.124228,-0.42160484
31635,-1.9971567,6.2176433
32845,-1.8063203,5.2801523
114376,0.8623927,1.8985159
114981,0.9211701,3.156512
284355,1.726127,-3.2691054
145403,-4.322545,6.3968043
178464,-5.2303343,1.5796974
5821,-3.7085216,1.3260618
45306,-2.1227005,-4.520819
205554,-0.3375786,-6.3008246
73359,4.3589516,-3.708335
4700,-4.232955,0.60515475
327510,-4.916442,2.5830696
99014,31.651424,13.744877
94386,-4.043691,4.0761957
97435,-0.38498142,5.0583053
184089,-8.06333,3.9059408
284954,-6.052794,-2.9565701
67023,6.7211833,-5.962634
165617,-0.7224543,-6.4175067
213615,-2.3098788,-5.903711
32014,-3.6140258,9.110567
48941,0.20060003,-1.1266013
297638,-2.7045338,-0.1279867
298150,-0.084362894,-0.63562745
245301,-2.4991834,6.9832516
190543,4.172297,2.800851
56744,-5.232255,-3.5137022
57959,3.7613122,-0.27068886
143399,-6.136613,1.9566578
165004,1.7457776,-1.5397546
50968,5.8928204,0.7594879
294034,1.9737701,-0.58121276
294035,7.201126,-0.9138391
81269,-1.7498385,3.4769926
240601,1.0678029,-0.38017076
301805,-0.23416172,1.0568736
172179,-5.272855,-0.7120569
175955,-4.5684686,3.4022682
176705,-5.137741,2.8630776
177492,-5.617034,1.5236195
177806,-1.9782445,0.8152484
327472,-1.7474515,3.7491596
339605,-1.0255489,2.4772825
137882,-5.0150666,1.7033143
152051,-1.893765,-6.698271
211674,3.4520268,-5.355255
296259,-4.498399,4.1228523
302,-2.9705997,0.16776748
34959,2.2247896,-7.3845277
298149,3.6119385,-2.5662782
72599,7.8836846,-4.237281
111583,2.2513542,0.71936476
302069,-3.3537333,-1.0988821
302081,-0.43071082,4.4102435
302887,-8.820543,-0.29812884
302979,-3.6849885,-0.35511062
114542,1.9821185,2.3994226
62702,8.2241335,-3.3852506
37161,10.533774,-2.6171844
210362,1.6707776,-3.1557152
277315,-1.890393,3.621055
31046,-5.439705,4.9235244
31335,-3.8342705,4.143728
92306,2.911569,0.081443146
152876,0.7277765,-3.148806
172671,-6.8128448,3.900764
174898,-0.35530183,0.72423863
42202,6.101939,0.6785417
289179,-4.095707,-1.5939734
293025,-3.015787,5.5443134
314441,-1.6477315,1.4615343
19720,-3.5065079,1.7914068
20295,-5.7658687,2.4330163
20507,-4.3602138,3.1208682
20840,-3.6623182,0.9232576
21183,-5.479402,3.1017277
63284,3.6751773,-3.1103313
111078,-0.08200042,4.493559
111478,3.59149,-3.396678
86560,6.852796,-0.84778184
142354,-4.5870237,4.006682
145371,-2.7557752,7.88882
145377,-3.900762,9.472697
145717,-5.056951,8.506186
260346,0.6666999,-0.99312925
234789,-2.195287,-3.381019
11517,-4.3156157,-0.3947667
100853,2.692737,-5.136956
241205,-0.08098158,5.16229
241217,-6.209279,4.4321256
241218,-1.529303,4.425514
342037,-2.1332371,0.23785338
66496,1.5930401,-2.0018787
172533,-0.56961745,0.3444015
182260,-1.0669577,-2.8829846
277680,0.37526345,-2.3277063
361289,-5.8198986,4.5302086
89435,5.5376816,0.5102828
265314,1.0846663,-1.3046914
69827,-3.2660656,-0.5946886
129213,3.601266,-0.088791065
283545,-3.048736,0.04653585
68822,-1.6958425,0.3341312
69483,-2.497667,-1.2092087
145490,-6.0692983,7.923128
34149,-0.07937139,-3.3001573
35093,0.99891204,-3.2049358
35101,5.3400216,-4.5933447
35248,-1.7253916,-5.81685
35417,-0.7335224,-2.6262696
35890,0.9786471,-5.639258
36121,-2.8628526,-2.0510492
86692,11.072354,-4.189599
171902,1.382666,-2.6812947
302227,0.7061062,-0.50677496
305229,-2.1215174,-1.4051834
265984,-2.084166,-2.9464781
266023,0.10304169,-1.8925865
20264,-6.2129273,5.0758615
43070,1.5349425,-1.4106072
190006,-2.2272434,5.9629025
234766,0.20138294,-5.089434
63357,3.5374243,-5.8680334
193021,2.3446853,3.9600744
223839,-0.18891573,-1.7632867
240537,-0.9822073,2.2446842
35178,-1.008689,-5.223622
173511,-7.2124386,2.4920826
339867,-3.379397,3.6646802
278612,1.5616994,-3.2052448
363600,1.2597098,-5.748691
331863,0.076548785,4.2198596
96713,-3.9749799,5.997466
260837,0.32827893,2.0951025
115304,0.877298,3.632081
116505,-3.6721294,2.1233058
158776,-0.4920575,-6.752064
65950,0.22814341,-9.237992
329020,-1.0675604,-0.56058896
226606,9.265406,2.2787912
351287,-4.852559,1.8537091
241092,0.17620356,2.7716749
97304,2.069372,2.5464842
222214,-4.6662498,3.7322357
343,-5.5846386,-0.43901074
174471,-5.330648,2.9752924
178032,-5.1037807,3.2893314
204739,2.0668497,-8.169241
265235,7.3347354,-2.0046585
163282,2.2940452,-0.84018713
164129,-0.2952006,1.5658579
205196,4.016028,-10.473811
162842,0.042598516,-7.8160534
354571,6.229039,-2.1149776
25362,2.0763288,-0.15568958
29109,0.25236169,0.7367416
29151,-5.0598817,1.5406075
100874,3.7033217,-3.7756555
61191,1.2758352,-4.0430455
207381,2.223145,-8.391998
218136,-0.62702423,2.5214071
337761,0.5110537,-3.256873
82565,0.8713425,0.26192105
83923,1.1505722,0.42197236
285191,0.7168229,-4.132408
298770,-1.7062703,2.4997363
233482,-3.4269314,-0.99098104
206317,0.38664883,-8.271097
63296,3.0030286,-1.7756532
207650,-3.4511268,-0.9686576
233602,-0.29970372,-8.268021
225977,-2.7352498,1.5815488
190548,6.869599,0.05966277
197178,3.837119,2.1883936
28239,-6.1394486,6.488521
84767,1.0331036,0.3087392
257703,-2.788522,3.2722924
359786,-2.8607564,3.4465344
360348,-4.999923,4.3702927
361476,-3.854379,-1.3343343
361746,-0.9982559,0.7461696
59882,4.3666425,0.06954934
283433,-4.141497,-3.710174
284692,-0.24303332,-4.2362204
210483,0.94669086,-1.6559743
210484,1.2767464,-6.3560667
78364,2.5847046,0.49320716
27915,-8.591111,6.7003307
303659,-6.9731374,1.634819
21214,-4.7307973,1.1348246
328105,-2.1798046,5.7516603
123479,-2.9006057,4.0913415
123482,-2.614836,6.708509
124224,-3.6752467,6.812899
313794,-1.4106479,-0.7620023
94817,-3.5072982,3.5005965
95074,1.7829612,1.3925055
95498,1.1967585,3.4295485
95620,-0.18979359,5.7401896
96059,2.6595342,2.0912068
123893,-2.3848765,3.7531707
123962,-4.5499554,7.075658
124493,-5.0803185,6.269548
113613,-2.805622,0.75149924
254380,-8.812535,2.222714
255431,-7.4115295,1.0839309
63066,3.3029382,1.1635104
117286,-3.034335,8.065306
119342,-3.7242107,7.4351835
285364,-4.3700676,-2.0280652
286112,2.774907,-4.5056396
308273,-3.3245237,3.0258145
97661,30.321264,22.396978
97663,30.321264,22.396978
323220,-0.07071682,1.2080919
63872,-2.3894444,-6.316074
181190,-1.9452591,-0.036451835
335905,2.1851628,0.8488613
68571,0.3808741,-7.916166
185597,0.14723213,4.073367
314636,-0.7842269,2.5980487
281119,4.8929276,-3.2795835
189684,-1.6667999,2.5779064
189735,-5.788199,3.993313
113891,-1.5528213,4.4743533
315498,0.18868175,-0.5898105
198850,-4.5328903,0.5395072
54051,4.36445,-6.415602
217862,1.4511398,6.1832213
106386,8.020161,-4.34968
81499,0.60804677,1.6899661
116471,0.8923225,4.43144
295297,6.064133,-0.21546692
354314,3.1589448,-1.8618548
354409,3.34928,-4.04622
277775,-6.298109,-3.4061453
88757,3.2134237,-4.966364
42632,2.2017393,-2.8849454
199788,-5.7878947,1.8070822
284951,-1.7030435,-1.5474454
285105,0.97155744,0.7914825
57436,-0.9309022,-2.9182308
58986,-0.7785767,0.1333504
94688,1.5120252,-2.3665519
139979,-5.5057573,1.4954336
63345,2.4645703,-4.3158565
96176,2.9500308,3.9481282
227378,5.3162627,0.8240638
328109,-2.8099728,1.6861017
230443,-0.83159643,-2.1859205
230681,1.754718,-3.8491871
268021,-3.4147997,-3.0554428
272248,-3.3636875,-0.48512504
272640,-2.768341,-2.0413778
145859,-7.077585,3.6034853
336806,-0.6669839,-2.3718457
232437,-4.1526403,1.4162337
54767,-0.99314964,-3.4432237
4376,-4.130312,-0.09172941
285869,-0.20557216,-2.9325233
361835,-5.651097,3.8184173
213548,-3.5929995,-6.783742
223675,-3.5956495,0.13514923
180768,-9.18302,1.6025401
58650,1.4109229,-5.0536714
181012,-0.5362882,-1.3090006
27213,-2.2362063,4.3755274
305327,4.0877047,0.14763902
37412,7.377243,-4.687959
195183,-2.7844763,2.3539028
303147,-2.9034395,-4.5447607
139242,-4.881243,1.2852483
139754,-3.1969755,1.221837
99433,7.670037,-2.4932392
66401,0.5115946,-6.246861
297071,-3.8084624,-0.37347007
304694,-1.6293405,0.9668537
354945,7.1412263,-3.1411583
354946,6.545662,-3.9422145
168893,0.90720797,-4.4462447
169239,3.9499466,0.41043523
86947,6.7896733,-3.6150787
152597,-1.589008,-6.2115397
299548,-1.6256833,1.8690515
58227,-2.7422068,-0.15315041
59332,3.5732527,-1.0148238
59637,-1.6462398,-2.4242537
357097,0.3596878,-3.3829348
324408,-5.9103994,7.125887
74757,2.9693782,1.5852555
36098,2.1371043,-1.1175635
139015,-1.8423442,4.049048
357971,5.732094,-5.7759514
70314,1.2479765,-1.4197302
193269,-3.223046,1.2101856
73108,1.4525427,-5.139939
118600,-3.3448527,4.7303886
166180,1.6620975,-8.133797
74581,-1.2512078,-1.136296
191899,-0.73358816,1.4628866
260725,-4.6954556,3.6310933
13988,-4.775407,-0.13285491
13991,-6.7588587,1.0374157
16447,-6.094613,5.583817
275101,4.288905,-3.4617016
291939,-5.5270863,6.5107126
283779,-3.262497,-1.4458385
160024,-0.3989569,-2.3436234
227624,-0.5272988,-3.2853734
295299,0.8698747,-0.8831855
11009,-3.0522857,-2.3647363
95005,-2.082916,5.6328416
95464,-0.34179893,6.96824
136367,-4.7803144,6.6016273
136557,-6.0853596,8.278463
136637,3.3628993,3.581614
137610,-5.328749,7.801874
2360,-0.9741587,-0.8002057
3098,-2.7092397,0.6846701
3204,-0.4893517,-0.21995161
5516,-1.4163276,4.0086718
8143,-0.30491418,-0.7892841
8148,1.1209465,-3.4699717
8150,-1.8870894,-0.056537036
8160,-0.89890766,-0.013203586
10935,4.0692687,-1.8934518
10974,0.55153376,-3.117973
13575,-0.027317664,-0.12121365
19628,-4.6563206,1.0478492
19630,-4.099912,1.088504
19632,-5.5487165,0.9059798
30676,0.26650336,3.8602703
31523,-1.4377952,7.0862246
41781,0.8172867,-2.8774118
57839,-0.4237461,1.1829582
58831,-3.1921186,-4.667712
63714,3.2292519,-6.5326414
63806,2.9405077,-7.0889263
106576,3.559944,-4.0624733
118670,1.5479423,3.7810948
119388,-2.4793708,3.2889216
146166,-5.875866,1.8168234
149603,1.3813301,-3.3743865
156555,-2.4022982,-6.373505
156577,1.6634673,-6.0445404
156596,0.5176624,-3.3321288
156610,-0.83007336,-5.808957
157133,3.4576821,-6.1115336
158081,0.54215705,-4.9620266
158099,3.5031226,-5.9297004
158618,-0.43798637,-5.454994
159357,0.3307706,-5.562283
159727,3.8546317,-6.6238737
160957,1.0466555,-3.610671
161824,1.7028844,-8.092435
162734,2.9389,-3.7525043
181013,0.031086953,1.5750253
181014,-1.3535508,-1.4577193
181350,-6.248175,2.8280354
182822,-2.4384155,-0.6128592
183877,0.14082812,-0.84331375
211834,5.4920735,-4.8740473
211865,2.8259306,-0.41794714
211957,3.0968332,-2.6920166
251030,-1.1313165,-3.1048355
251279,3.2376425,-2.8908055
251433,2.186209,-3.5408533
256426,-0.69880813,4.3920436
256636,0.419098,2.5770974
256801,-2.8597267,2.0871124
257359,1.6125613,3.7488472
260219,-5.9342136,1.4320929
260220,-3.3898232,2.527412
260361,2.1612597,-4.036856
260362,-0.6511822,-4.7910094
261307,0.98670274,-3.0541835
261545,3.1794739,1.3780447
261599,-0.55339074,-1.5130602
261805,2.1632588,-1.7469982
263889,1.2342722,2.1544135
264992,2.0533874,0.33926043
271224,-3.68785,-0.5773091
277247,-1.8047897,4.760907
288388,1.2522607,-4.579158
312497,-1.9090835,1.8603495
313808,-1.7197117,0.3920618
320188,-4.581157,4.0025177
321691,-1.7090167,-4.6245456
363069,0.89373136,-0.046913292
122251,-1.486201,1.7269232
192554,-4.104538,-1.6635075
99549,4.249878,-2.2355301
111115,-0.30480602,1.6561731
329195,-2.3942027,4.1457605
25116,4.558276,-0.96452594
300754,-4.220898,-1.4729187
301027,0.900109,1.0565996
293629,5.602824,1.9154004
5645,-2.2150476,1.4695963
28034,-4.610187,9.512285
46340,-5.115821,-4.209033
55285,-5.1358156,-0.031175496
57038,-1.4115754,-2.8281484
86505,3.6134264,-3.2459724
94646,-3.5133033,4.2281375
94647,-4.7308683,4.555715
95284,-0.6103859,1.3122283
113159,-1.1373353,-0.7252254
116764,-4.677629,4.859772
120383,2.318976,3.0629082
126288,-5.9137535,4.3069553
127284,-2.7981238,1.431041
127695,0.60878825,2.7317684
127697,-3.3893216,3.386343
127750,1.9384122,2.1356587
127806,3.8484495,1.5033854
160235,-1.5253203,-3.3988523
189588,-3.4185145,5.5677314
189652,-1.195297,4.0836496
189721,-5.2448697,4.953899
195471,-1.6083257,0.7242799
205515,3.3492455,-4.8198056
252631,-5.1352615,-2.5594125
266182,-1.5277455,-0.08218289
268346,-2.305733,-4.0712276
268600,-2.7547143,-4.5984035
269191,-4.653144,-0.8699398
287312,-3.2638175,1.8336341
310591,-4.701588,-1.6977519
318241,-1.789415,0.9746898
334758,-1.6570671,-0.9203404
334773,-1.2944545,-1.793279
334995,-6.9101214,4.5319295
335566,-1.669528,-5.5551786
358610,-6.722601,4.3871536
322851,-1.9372903,2.6425362
323249,-4.162704,-0.15705867
190987,3.8407767,-0.91397405
191093,0.6325992,-1.6447555
140889,-4.4122233,3.2069592
203585,2.840026,-3.420549
203600,12.135108,0.27158505
299694,-4.151695,-1.8441147
300785,1.7480733,-0.5292784
107094,4.9674234,-4.0944967
350940,-5.6556406,0.83892375
304039,-6.2053504,0.3170003
35784,1.1254413,-7.498891
50643,2.5100877,-6.9143944
89734,4.038901,-5.1831675
141679,1.1494956,0.92843896
168810,1.1337359,-4.692569
225684,-3.2962155,0.27985463
296487,-3.873114,-3.2445874
352729,-2.6115603,0.05053608
142323,-1.9213041,5.69716
169029,-4.0890856,2.5108187
165804,0.4365201,-6.668494
283707,-1.82854,-1.7013503
324101,0.3703025,3.7416475
92272,9.393879,1.485073
96503,1.2107108,2.1701458
205905,2.2942388,-9.220387
206773,3.0416057,-4.180445
206837,0.7817274,-6.2409477
207696,-0.034102976,-5.0748587
209153,1.5043879,-5.9123607
271026,-1.5775889,-6.1394105
40241,0.12794901,-2.5819294
158690,0.9749967,-5.7021604
66356,-2.3006122,-4.194931
96295,-2.490312,8.089783
38887,1.1932318,-1.6605866
39210,2.9090204,-1.241559
154699,1.0713887,-1.8741637
313316,-2.1421447,-0.009721665
2567,-2.911609,2.1879494
9218,-0.3208261,-0.30550712
41206,1.1665189,-4.70786
59880,-0.19908814,-3.340717
84879,-2.1878958,-0.07956293
322197,-2.7272568,0.31616288
363626,2.834378,-4.576292
354750,4.941424,-1.779857
354951,6.510311,-0.58057207
290277,-1.3240354,5.0634193
38917,4.552203,-0.73722637
38928,8.481601,2.074847
74793,4.2054396,-1.1988844
48376,-2.7757237,3.4137068
100783,3.5551674,-0.5002696
103394,8.713128,-3.6897657
39802,4.4360743,-1.3841702
280514,2.347426,-4.2096415
249291,0.1061297,1.9360462
269018,-5.1575375,-3.4204803
128785,1.1239368,1.0146013
45332,-1.6878934,-2.2015204
45863,2.4192107,-2.8266175
323117,-5.553721,3.3766568
2158,-0.3766355,1.0804411
2475,-4.796928,2.4432416
37586,11.582842,-1.2311373
59629,-1.8008106,-4.7324305
65882,0.7597949,-9.176902
199129,-4.686105,1.0751508
288302,0.52517056,2.902582
144952,-3.44098,3.0392387
145653,-3.7615392,5.1177325
145767,-7.4887705,9.535495
181730,-4.314821,0.48551437
296475,-5.213198,-1.6866376
42484,6.1920176,-2.5763361
140760,-5.0255713,0.9042508
218157,-1.0295737,-2.2616472
48636,-0.24379964,-1.142075
200339,5.723586,-4.2968373
217723,-3.8248918,2.5404415
153553,-1.6988968,-9.395874
206814,-1.8118467,-7.2981133
4714,-0.6570011,0.76819146
19875,-0.37395853,-3.1909082
21106,-3.1127741,-1.6723896
145597,-0.28323236,1.2013466
183309,-3.2085311,0.4420115
239185,-2.4329875,5.927783
304474,-0.41150305,-1.0333937
145112,-4.127426,7.5287867
11926,-8.221657,1.8945904
12663,-4.0837708,1.7097646
361055,-6.1321387,2.0214324
361455,-0.68144983,-3.0779307
254840,-4.159914,2.3790836
254973,-1.9710417,-0.19385833
226348,3.8262928,0.22183055
306564,-5.149563,-0.10264568
58135,4.2459407,-3.7845166
126868,-6.270775,3.8454816
261345,-2.0438774,-2.1775806
349006,-3.3249955,-3.9288948
84377,-1.7252235,3.3202894
58314,-3.895338,-0.09031852
59508,-2.767601,-3.6830559
214321,4.0079103,0.0119768325
327805,0.35308415,-1.7540139
236233,-2.2637923,-3.1465871
127380,1.4991858,-1.2617958
165914,0.24371701,-6.0254
10862,8.607562,-2.409134
11903,1.2551188,-3.1996593
12916,-3.1975505,-1.3521459
16639,-2.9998097,0.73073006
17493,-4.621059,-0.60085946
17501,-3.2545114,-1.5024234
17502,-4.31231,1.3615224
17504,-1.5692126,1.6247377
17556,-4.6010365,-1.5480683
17616,-3.3888347,0.16027388
17843,-7.1334524,1.0879388
17955,-3.8286479,-2.129916
18028,-5.3605795,-2.0353656
18039,-5.876568,-2.3802085
18148,-5.3582783,-0.9345561
18327,-2.331087,-1.8684506
18493,-5.160524,0.86905265
18571,-6.9247136,2.1525319
18587,-7.748404,1.0878305
18588,-6.49548,-0.21102743
18595,-4.3034678,-3.46342
18664,-3.3223276,1.9398928
18665,-7.1078568,-3.125211
18702,-5.1192207,-1.972942
18704,-8.317428,1.2628467
18723,-2.9670405,0.22059293
18770,-6.317624,-0.7510811
18893,-7.986438,3.4728894
18929,-7.793959,2.8184164
18944,-3.5944986,0.15349564
18962,-0.15274595,-3.6965303
19067,-3.7684994,0.88700736
19104,-4.0642853,-1.0136788
19108,-6.6677403,1.4572833
19126,-2.523241,0.3175382
19171,-6.4739575,1.4614999
19214,-3.1159687,-3.1946335
19299,-3.9927197,-1.0613507
19336,-0.27129337,-1.2756348
19495,-5.4624634,1.3006016
19975,-6.030809,0.4331498
19976,-0.034446996,-4.228538
20009,-3.5315015,-1.9460717
20098,-3.2343712,0.8986372
20102,-3.1681492,0.41121015
20129,-3.1543171,-0.13212034
20149,0.47446272,-5.9743347
20283,-7.0493727,3.957592
20304,-0.69773144,-2.1939142
20305,0.01728452,-2.007699
20330,-4.702015,0.21907769
20438,-5.927784,-2.1548965
20461,-2.7109518,-2.2173147
20497,-4.9582524,-0.5982468
20599,-1.3498356,-3.1930444
20693,-6.9086947,3.716082
20695,-6.477455,2.7698355
20744,-0.4506324,-1.9643935
20798,-1.041759,-0.779943
20801,-2.0186667,-1.3629613
20813,-3.306248,-5.7468624
20854,-6.348588,-0.36480767
21061,-1.7469817,-1.7866993
21063,-0.20385203,0.15785396
21072,-4.900166,1.0110549
21151,-1.4791201,-0.8946917
21278,-7.237067,-1.089382
21376,-6.8094864,0.31128123
21464,-4.5127463,1.0345001
38491,2.8596635,-5.227199
63376,6.698889,-3.3557193
83839,-1.3698665,1.6299164
171420,-4.795769,-3.9943573
171752,-3.1211355,0.18033075
173547,0.22299176,-4.7746687
174534,-4.9927673,-2.9105637
174585,-5.6735134,2.9996996
192133,-1.5897341,1.7071768
192442,-4.068373,-0.64141595
192446,-5.626024,4.0481963
93333,-0.68850267,0.2867827
129177,-0.521014,1.0132128
268264,0.7132146,-4.811564
18698,-4.4612064,-0.62237525
230171,-5.276969,-4.5177946
285350,-2.8050337,-0.9875955
359614,4.4265776,-0.28986713
359642,-1.0843486,4.075798
308150,-3.6585631,4.822106
65313,1.1599488,-9.377073
43002,1.7541301,-2.9098685
73460,-3.8134837,-2.0409572
156120,-0.2865968,-3.7945893
133780,-1.3417569,5.371454
137390,-0.81141955,1.52531
140404,1.4934492,2.498429
37417,1.9509076,-2.5490856
54479,-3.6218734,-2.084793
73838,3.559397,-1.1476964
76718,0.19437753,-4.2056623
1899,-7.692228,5.1413064
29790,-4.0809307,5.120085
45304,-4.5101004,-2.437261
46645,2.5759807,1.5125275
46783,-1.5806988,0.59684217
47388,-3.9127345,-3.0577664
47644,-1.8588871,-2.1609073
47697,-5.9737124,4.4650264
48458,-1.7981346,0.40791255
113915,-1.9811543,0.49538666
200007,-4.4488487,0.4778952
288591,-2.6432033,5.457848
288596,-0.7455242,3.4027941
288929,-3.0133872,3.3287036
239316,-0.08201093,-0.20912786
30618,5.4465275,9.80068
161157,0.7759671,-5.788535
299249,-2.1905587,0.23990966
4729,-4.9514275,4.6316037
4851,3.0851614,-0.18922704
4934,-5.9373007,4.003675
4985,-4.021743,2.8123126
5141,-2.9638069,1.8646356
5213,-2.500576,1.4538947
14702,0.50711894,2.9597332
32725,-3.2362642,3.477628
271572,-4.0706897,-2.1354363
357894,1.1557989,-0.13367307
181427,-4.36745,4.290882
184207,-6.483545,2.285195
140601,-1.6573249,0.7102925
144249,0.09890145,-2.1082175
283656,0.6672781,-2.5374212
230665,0.6887621,-2.3385117
309669,4.834356,0.010934889
263526,-4.702353,3.6223779
263719,-4.5635347,2.298251
34847,-0.2960319,-4.7954116
83158,-2.2281506,-1.5764141
29132,-1.5921184,-0.20517011
29133,-3.1738338,2.9218488
164990,3.0155795,-5.7396092
165046,2.6454237,-3.4394326
284184,-3.641807,-1.4616743
102229,9.011237,-3.1715796
94484,3.1134026,3.3020236
94519,-2.416808,1.8560216
153946,-0.14923778,-3.7656682
178347,-2.79903,0.646738
183265,-7.41597,1.6773499
81903,3.600995,6.0625005
136443,-5.6913285,5.075111
145323,-5.8188252,2.9376907
359538,-2.7481709,2.1198256
359674,-1.9162931,-1.6917528
362609,-3.2827485,-0.27496818
173550,-4.8937216,0.97274864
36326,0.7325365,-1.4355688
36774,3.9696572,-3.6036098
38148,11.446246,-3.5666022
38296,5.4130626,-4.409245
38403,9.181152,-1.749516
114670,-2.475391,5.8268185
207432,3.164207,-6.495814
215461,-6.0416403,4.3770933
215470,-5.7193923,4.9068804
215895,-2.1242764,3.2293324
215951,-2.6254878,4.426138
216310,-3.0490997,6.6046224
217216,-3.2260163,3.320867
217230,-3.608234,-0.15063074
218035,-4.628235,4.7885447
218513,-4.2073355,2.9072487
218529,-1.937558,-0.1005535
218606,-2.2820473,1.1122931
219662,-2.0367653,0.31975782
220023,-2.6668668,0.36715224
220194,-6.152616,1.6358391
220550,-3.0674071,1.3060602
221222,-3.5555787,0.5765933
221696,-0.8301285,2.059373
222782,3.3186731,0.82173157
222812,3.2415798,-1.9811113
222982,-0.7826414,-1.8893523
223555,-0.2000189,-3.2605124
224133,-2.2950852,3.2788322
224339,-5.127306,0.9193492
224446,-4.1420364,3.3520005
224708,0.888138,-2.2565258
224797,-0.9447113,-2.6886134
224803,-1.2787219,-1.6773545
224855,-2.550609,1.4793668
224882,-3.6158926,1.5007436
224917,-4.40065,1.9442381
224997,-2.0865376,-4.4211855
225017,-0.14556323,-2.655126
225040,-0.08364835,-4.024276
225080,-4.8675876,4.9830832
225135,-1.245452,-4.345972
225699,-1.9568247,-1.9397417
225784,-4.0410476,1.6776836
225785,-4.0947204,1.8974644
225928,-0.12401234,-0.3499863
225932,-0.58134884,-0.6324547
320389,3.9392955,1.8767236
313481,-0.8409119,-0.6119658
73911,6.123187,-4.441033
79613,-0.4928552,2.0906167
124281,-4.95621,7.4098186
239765,-0.98120165,4.143905
56205,-2.0245202,-3.8244083
51239,9.848185,-0.3220199
51240,6.3302155,-1.035019
62761,0.17872898,4.001507
2839,-2.8002913,6.146794
313435,-1.6620208,3.917362
335980,-1.9918308,1.878393
118414,2.3354945,-1.3451658
118746,-2.809542,2.3063936
293577,-5.2363453,2.3153112
100334,4.10264,-1.8905032
322100,-5.2796354,5.418257
65631,5.1665435,-6.8704576
142073,9.940595,0.85537815
34567,9.951365,1.9712291
166433,-1.2545317,-5.711502
172603,-1.9950657,3.4877214
106541,7.562373,-11.104425
106666,4.6310987,-8.719515
69210,0.28089994,-2.9254293
285043,1.4526086,-1.5102423
283341,3.0138562,-2.4973776
132929,-4.213301,4.2185736
308122,-3.1121418,5.98486
355138,7.0711036,1.7602524
355141,3.2114632,-3.0997958
355143,4.481064,1.1568688
57025,-3.943446,-1.9442549
206879,-1.2268056,-3.4465053
31548,-0.80552113,6.8389244
85056,2.2070496,1.6794846
285556,0.66942215,-2.4677353
342315,-2.004388,3.1993647
153966,3.5198016,-4.757035
71477,2.0248303,-4.467783
259861,-6.930881,-2.086694
30900,-4.0448527,6.7087255
